gps_accuracy_m,accel_norm,location_velocity_kmh,network_type,order_acceptance_latency_s,peer_claims_same_window,zone_claim_spike_ratio,device_subnet_overlap,claim_time_std_minutes,battery_drain_pct_per_hr,is_fraud
11.7277,10.3682,8.6507,1,58.9219,0,1.367,2,55.8999,21.8506,0
6.1694,10.5825,35.1026,1,13.5595,1,2.0941,2,15.4561,12.2317,0
14.6606,8.5232,33.3538,1,74.3238,6,0.8368,2,20.781,20.93,0
3.5805,9.7337,1.5009,1,0.9712,34,4.9586,18,4.5247,53.1082,1
0.7611,9.8446,1.5009,0,2.8909,31,5.3584,19,3.1569,40.8028,1
2.3656,9.8595,1.5009,0,2.6715,34,5.9799,14,2.3067,36.9695,1
8.2189,8.7023,39.0899,1,52.4736,3,1.4858,2,52.6581,19.1992,0
17.1613,10.162,28.4887,1,57.9161,3,1.9219,0,45.302,21.1509,0
20.86,10.262,37.7273,1,35.7771,0,2.2804,1,65.8725,22.1929,0
13.0016,11.1833,19.72,1,85.9581,6,1.6509,1,65.1604,13.3017,0
7.2444,11.9712,12.9864,1,58.3238,5,1.993,2,77.0079,17.9842,0
11.9234,12.3399,4.7908,0,83.4156,2,1.8526,0,74.5324,19.7676,0
8.3192,12.3818,6.1356,0,59.5874,6,1.452,1,49.9238,10.647,0
5.3486,12.7651,28.6125,1,82.4215,1,1.555,0,84.9639,23.5333,0
1.9163,9.6958,1.5009,0,3.8177,48,7.8899,15,4.5657,50.7527,1
17.0887,11.8103,22.9726,1,66.472,2,1.2017,2,45.3173,14.0123,0
10.1968,10.2326,19.8491,1,37.7768,2,1.4874,1,103.8576,23.8807,0
23.6213,11.8665,12.3661,1,30.6687,6,2.3517,2,107.5482,21.4841,0
20.9948,13.1437,10.3668,1,51.8005,5,1.4945,1,82.2557,15.5026,0
9.6867,9.8101,16.8676,0,75.8381,2,1.3272,2,60.8169,15.8804,0
14.1636,10.8599,33.3941,1,55.961,7,0.8544,2,96.0875,11.1138,0
23.9231,9.7187,10.4686,1,29.0527,1,1.8295,2,76.6918,24.9144,0
0.5412,9.8156,1.5009,1,3.4625,51,10.1023,16,1.4587,43.7305,1
14.8229,10.2471,29.2604,1,63.8794,1,1.5219,1,51.4909,14.5992,0
9.2846,11.6127,29.8779,1,63.7333,3,1.8426,2,72.2994,10.0202,0
21.1406,11.5806,10.7634,1,77.3473,6,1.766,1,33.4536,12.371,0
5.5781,10.3061,28.2982,1,21.7327,5,0.9277,0,75.3399,17.6129,0
1.7244,9.6485,1.5009,0,2.7951,26,10.0663,5,2.6513,43.9588,1
9.6347,13.0617,28.5622,1,25.1641,0,2.3066,0,85.2376,11.9049,0
7.0613,11.0741,24.4727,1,39.5008,2,2.1554,0,92.2801,11.7456,0
18.1898,10.9673,25.0031,1,63.4022,3,2.2814,2,117.5236,19.8032,0
22.3376,11.9318,3.0325,0,36.9681,4,1.0421,1,44.4471,8.2867,0
23.8329,11.9765,23.6662,1,49.5835,1,0.9476,1,39.2612,13.6175,0
19.8712,8.5338,39.7771,1,77.2509,7,1.4387,1,38.4018,17.4214,0
0.788,9.8649,1.5009,0,3.1004,41,8.4125,11,0.6844,48.0284,1
7.4245,10.3129,21.088,1,25.3701,2,0.8822,2,75.3932,15.0488,0
15.8232,10.4237,37.5773,1,13.4528,4,1.7346,2,102.3821,11.6836,0
16.2874,12.8827,37.2952,1,45.8924,1,2.3003,2,53.1897,9.7105,0
2.251,9.7764,1.5009,0,2.0538,20,7.6656,8,0.5529,62.4755,1
11.5556,11.4694,3.0911,1,27.1511,5,2.2791,2,43.881,10.7578,0
23.7543,8.5093,18.1085,1,68.9931,5,2.2655,0,31.0827,13.444,0
6.0203,8.6747,4.8485,1,75.7087,0,0.8781,0,82.2195,15.8297,0
12.1686,10.2769,32.147,1,30.3549,0,1.8511,0,103.7207,13.9521,0
5.4866,13.3737,39.497,1,17.3121,4,1.185,2,98.4506,16.1444,0
0.9685,9.7603,1.5009,0,1.0342,41,10.2277,8,3.8418,67.1477,1
9.4938,9.3402,17.922,1,45.4972,1,2.2321,0,92.3507,9.6704,0
24.9276,9.2114,17.771,1,87.8979,2,1.9643,2,94.4081,9.3232,0
21.446,11.6226,22.846,1,39.1818,7,1.7986,0,37.6995,9.3726,0
24.7426,8.9137,37.747,1,54.9758,1,1.1257,1,17.9238,15.1533,0
8.772,13.1797,5.5216,1,79.3384,2,1.7529,2,116.9184,10.0506,0
14.4651,10.1695,25.0674,1,77.7215,3,2.2765,0,33.1338,15.9578,0
21.045,13.4981,3.4939,1,68.0123,6,2.2287,1,80.9086,10.4974,0
20.4681,8.6032,0.6315,1,89.2778,7,2.3684,1,35.2078,15.527,0
9.1731,11.7807,0.2703,1,53.9086,4,0.9234,0,95.7395,11.2616,0
9.7419,10.5488,32.0589,1,62.5266,4,2.4183,0,33.8039,8.7824,0
14.9587,8.4685,23.9771,1,65.5467,6,1.7239,1,69.9128,14.4193,0
10.7493,8.8824,31.9534,1,32.4316,3,0.9364,1,21.8563,23.3131,0
11.5288,9.2532,31.6759,1,49.4932,5,2.1294,2,90.2046,18.622,0
14.3633,9.8264,17.6398,1,23.2889,7,1.5744,0,100.5228,20.109,0
19.9454,9.0111,6.7892,1,16.6631,2,2.2846,2,118.8711,17.2894,0
15.0642,12.6347,15.8707,1,80.5904,1,0.9816,1,31.0995,14.5495,0
22.2201,10.4175,29.0397,1,59.5788,7,1.7308,2,22.5107,21.1954,0
23.7574,10.0538,26.3827,0,45.7579,5,1.8658,1,27.7706,23.3992,0
9.7725,11.6005,19.2457,1,18.5115,5,1.8366,0,32.4999,18.7693,0
8.4649,12.8331,14.4878,0,87.4646,0,1.7672,0,54.4364,18.1639,0
6.0452,11.6227,3.1871,1,45.3044,7,1.6176,1,103.3199,9.4813,0
20.051,10.32,19.1603,0,38.3066,0,0.823,0,22.4753,9.659,0
21.2659,8.0339,15.7215,1,63.0953,2,2.0653,0,92.016,13.6046,0
19.7085,11.4101,29.5378,0,26.5291,2,1.3657,2,117.6807,13.8445,0
23.7813,11.3763,29.373,0,11.2278,2,1.9365,0,119.9338,11.8577,0
8.1611,9.4694,15.4649,1,69.0472,4,2.4733,2,80.1725,18.8566,0
15.1323,9.3381,37.7989,1,27.8827,1,1.3118,0,53.7689,11.3062,0
17.3046,13.0257,25.4698,1,41.6462,5,1.8808,1,66.1024,18.0492,0
2.2968,9.8627,1.5009,1,1.2129,59,10.7454,16,4.3025,58.8044,1
5.851,9.3734,7.4089,1,37.3257,6,1.0051,1,117.0809,15.5478,0
22.0482,10.0672,18.8197,1,64.7519,1,1.5039,2,89.3443,20.6132,0
20.5345,11.4661,3.5792,1,25.7464,0,2.3986,0,50.7848,16.5316,0
12.0931,9.4788,30.0304,1,19.8718,2,1.3182,2,114.274,13.6494,0
1.5975,9.8798,1.5009,0,1.321,54,5.5128,13,3.9601,50.6644,1
18.8047,11.0605,8.675,1,59.2337,5,1.8803,1,30.8483,18.553,0
9.0414,8.1252,10.1905,1,8.6775,0,1.6988,2,56.4357,19.8822,0
5.9586,11.7113,29.6815,1,36.4501,5,1.9262,2,45.0344,11.0088,0
22.427,10.6059,39.9759,1,74.7655,2,1.6032,0,53.9524,15.9203,0
12.5953,11.7477,33.6,1,45.5819,0,1.9375,1,45.3765,19.8299,0
15.0383,11.4144,30.5571,1,31.7569,2,2.3914,1,94.7279,16.9046,0
17.1158,13.1748,7.6978,1,65.53,4,1.2314,2,46.7059,12.4319,0
6.195,9.0084,20.7711,1,49.3011,0,2.1566,0,96.4601,9.8581,0
0.5704,9.605,1.5009,0,3.5258,27,11.396,16,2.6893,51.4965,1
13.3728,12.579,31.6521,1,75.3247,6,1.0278,1,103.2593,18.9391,0
9.9845,11.7345,17.5613,1,51.2832,2,0.8419,0,85.2479,18.8596,0
1.6278,9.8968,1.5009,0,2.2093,52,9.0948,8,3.1439,59.1921,1
11.6105,11.5765,36.5031,1,57.8005,7,1.1063,1,53.8237,15.5428,0
21.4423,13.3676,7.0808,0,47.0607,6,1.3406,2,78.3419,15.6765,0
20.3957,13.4284,32.407,1,65.5735,1,2.1469,2,62.9651,24.6779,0
17.9676,13.4058,19.3255,0,15.3232,4,1.8978,0,83.5153,19.7806,0
9.237,9.5781,28.8925,1,39.5488,7,1.8296,1,47.2142,16.3467,0
15.3169,8.8664,16.565,1,30.3003,7,1.82,1,63.1578,8.8927,0
14.9771,10.062,17.6086,1,79.8501,2,1.9636,2,116.4647,13.3733,0
20.2362,9.8501,34.3167,1,31.5078,5,1.8845,1,84.4088,13.8716,0
1.401,9.838,1.5009,0,0.9105,29,10.0318,5,1.6331,44.4497,1
14.4655,12.8533,32.3744,1,64.1758,1,1.1381,2,89.6148,19.3807,0
14.4661,12.6442,13.1876,1,62.981,6,2.2081,2,91.6301,9.8188,0
7.603,9.1073,37.5026,1,28.1641,6,2.4278,2,98.7759,19.7023,0
20.6279,12.4016,32.8531,1,62.6278,6,1.4246,0,61.2115,12.3245,0
15.1583,10.5273,39.0675,0,16.4632,5,1.7743,1,23.9358,18.7366,0
5.8453,12.8662,12.7716,1,88.5491,2,0.8738,1,84.9728,15.5162,0
11.0029,8.8301,0.334,1,8.0318,2,1.5337,0,96.9085,17.9637,0
19.8248,8.8206,12.8973,0,19.6414,2,1.6438,0,18.0083,18.9104,0
17.1402,9.3905,7.9553,1,48.1711,4,1.1865,1,90.254,20.5952,0
16.7359,12.3605,39.9673,1,35.0416,3,2.261,2,105.3746,20.9771,0
22.6458,9.6622,0.8652,1,54.3709,0,2.2998,0,59.728,15.4845,0
5.1843,11.6797,22.1394,1,12.8664,0,1.8064,0,97.3887,18.2013,0
17.8757,12.2616,34.9232,1,65.8978,2,2.2207,1,59.3896,11.6246,0
12.6791,13.1277,24.5235,1,9.8044,6,1.7801,1,20.593,18.6886,0
13.7823,11.0721,34.6632,1,61.8443,5,0.851,2,79.1298,14.1291,0
18.4925,8.2746,30.2179,0,70.5776,2,2.0575,2,106.3032,19.3913,0
9.1726,13.4132,27.9441,1,62.2475,5,1.8518,2,20.5157,10.4879,0
12.8856,8.7143,16.7277,1,38.8829,7,2.4712,1,49.9148,16.5084,0
22.1022,9.6673,21.3117,1,69.4633,7,2.0776,0,36.8414,8.2703,0
6.3143,9.9197,23.0243,1,69.6086,2,2.1667,1,27.9307,10.9108,0
23.2024,12.5852,39.5785,0,36.3627,5,2.4123,1,23.4321,19.2323,0
18.7275,11.9166,23.6965,1,55.5515,5,0.8513,2,49.8977,17.9939,0
14.6934,9.3206,34.9513,1,44.6443,2,1.7412,2,115.5571,20.4616,0
10.3763,13.1964,32.0524,1,13.5675,0,1.0338,2,38.9535,9.8726,0
3.2962,9.6123,1.5009,0,0.8136,45,9.1556,5,1.3007,51.7584,1
2.1909,9.7693,1.5009,0,2.0837,21,4.943,15,4.6877,69.7021,1
19.5149,10.7187,39.3839,0,63.8985,6,2.0687,1,58.8833,10.2646,0
11.7915,9.1644,35.012,1,80.5001,7,0.9468,2,20.0162,14.3095,0
19.7544,8.2157,20.0887,1,25.5252,2,2.3124,0,24.542,18.7928,0
12.2724,8.7283,1.2801,1,60.3871,0,2.3499,1,92.0494,14.0329,0
2.7979,9.7253,1.5009,0,1.267,46,11.2925,19,4.1418,58.5546,1
21.7081,9.3307,16.9223,0,87.1365,6,2.0921,0,100.8954,20.6039,0
16.7705,8.9006,25.9656,1,87.4806,1,1.2598,0,39.8299,17.8731,0
23.082,9.9364,8.7318,0,83.4828,7,1.4282,2,118.0263,14.9273,0
17.2262,12.0334,24.2584,1,85.9005,0,1.7306,2,78.7051,13.2853,0
18.6683,8.5528,16.9053,1,9.0957,0,0.8605,1,31.918,22.2056,0
8.7064,10.6284,26.9207,0,23.168,5,2.3272,0,29.304,12.5636,0
22.5839,12.1857,16.3697,1,46.6226,0,0.9415,1,17.7324,20.1764,0
12.4773,10.6257,8.8234,0,29.5221,4,2.2843,1,109.4501,13.372,0
24.1151,9.5122,1.2144,1,52.6605,7,1.8437,1,71.181,18.5584,0
13.5044,9.6228,28.1607,1,61.6209,5,1.7187,1,16.5042,18.6538,0
11.7005,8.247,1.0236,1,88.7296,7,2.0315,0,43.1045,10.8686,0
16.3075,10.91,27.3455,0,34.0273,3,1.1712,2,68.1162,13.2611,0
14.6052,10.6425,20.6665,0,84.6062,7,2.0643,1,58.915,23.4467,0
17.9087,8.8114,26.515,1,87.9546,4,1.3423,2,19.3301,11.7939,0
19.6705,8.0224,19.4319,1,49.3608,0,1.1007,0,51.577,19.1564,0
13.5916,11.3871,22.6485,1,76.2424,7,1.9419,0,53.6286,9.477,0
11.6243,12.3198,26.3913,1,74.8734,3,2.031,2,99.0869,13.8664,0
23.9171,10.7217,12.2755,1,45.6759,1,1.8013,1,35.1735,10.9073,0
11.3585,12.7706,2.2917,1,69.1403,2,1.2345,1,60.8664,17.2534,0
5.3555,12.7477,33.3361,1,70.2737,0,2.2705,2,79.2157,18.0879,0
16.6963,10.0207,28.1754,1,77.7295,1,1.5906,0,71.6165,22.1394,0
5.4736,8.7447,32.1389,1,33.8574,4,2.2618,1,25.864,23.9729,0
24.4646,12.9951,36.955,1,29.4889,5,2.2834,2,91.9681,18.5156,0
24.6629,10.3817,28.3087,1,14.372,5,1.7876,0,35.2667,18.2192,0
14.3763,8.5234,24.5882,1,41.8472,3,2.4042,0,86.2467,19.0984,0
11.503,10.7985,19.2675,1,30.1945,3,1.0828,1,65.0629,13.3871,0
16.9454,12.1205,24.1163,1,85.4705,5,1.0766,2,110.3589,18.1817,0
11.5843,8.1689,17.6157,1,45.3436,2,0.8793,2,40.7019,14.0421,0
2.4709,9.6912,1.5009,0,0.5267,16,8.4786,8,1.9068,65.724,1
15.1677,9.2354,34.6507,1,71.3677,2,2.2755,1,46.1365,15.7977,0
5.1877,10.1779,2.8963,1,48.0298,5,0.9605,2,89.6137,15.6531,0
0.8081,9.7849,1.5009,0,2.2278,20,9.4361,7,4.0292,63.1096,1
15.8522,12.3361,22.0825,1,8.4872,0,1.504,1,47.2896,15.7984,0
14.406,9.627,8.8869,1,79.4086,3,1.7177,1,70.2022,18.6929,0
19.7447,13.3015,6.6522,1,53.5717,5,1.0934,1,22.2613,16.7343,0
17.7187,11.0016,8.0031,1,78.1335,7,2.2514,0,29.0881,12.7253,0
14.492,8.8888,37.9007,0,83.0744,2,1.3005,2,119.0599,8.1247,0
1.107,9.6087,1.5009,0,1.6275,55,11.0,11,4.0675,62.5388,1
23.8807,12.9458,15.4628,1,60.0437,0,2.292,1,112.94,21.1557,0
15.1637,8.3719,32.5387,1,23.5522,2,1.2119,2,66.6327,16.2933,0
13.008,10.2772,12.0941,1,51.8103,3,1.091,0,65.9026,13.4348,0
19.604,10.1437,36.3369,1,88.7046,3,0.8864,2,33.3345,24.2873,0
17.2398,9.8909,24.5764,1,44.3285,0,1.6689,2,29.6309,21.1859,0
9.7576,8.3373,32.5421,1,83.7004,1,2.0798,1,74.8188,21.4765,0
12.7948,9.8823,24.4441,1,24.6108,6,1.4642,2,29.3034,24.3213,0
18.866,10.8003,15.5638,1,11.8852,3,1.0213,1,22.4417,11.6629,0
23.7166,10.8746,37.7409,1,24.7897,4,1.3417,0,48.3543,12.2191,0
13.5514,13.1017,5.6354,1,65.0897,4,2.4913,2,31.3417,13.5697,0
17.9735,11.5458,6.5898,0,44.235,2,1.8503,1,33.4429,9.3529,0
18.1401,10.097,12.4742,1,14.935,0,1.7406,0,113.8667,15.0006,0
8.9694,12.5,9.7202,0,50.2564,0,2.0474,1,92.974,21.3954,0
5.756,11.8997,23.09,1,29.1559,5,1.3467,0,58.1529,24.6304,0
13.233,11.2851,34.4048,1,43.125,4,1.739,0,114.877,22.931,0
10.6131,13.1299,6.4885,1,24.2585,6,1.6535,2,114.1463,20.6198,0
19.0815,11.7555,32.8593,1,64.5643,2,1.1178,2,43.918,12.99,0
5.3561,8.4096,19.993,1,16.9072,1,1.1804,1,63.7172,13.3345,0
22.1756,13.4786,38.3829,1,49.4714,5,1.8192,0,68.4192,15.3696,0
10.6388,11.4782,22.8489,1,42.8581,4,2.4835,1,68.1967,11.9072,0
18.2574,11.6018,37.4404,1,58.3395,6,1.2429,2,37.892,24.2462,0
23.4025,8.21,33.3733,1,84.1758,5,1.2322,0,110.6014,10.0342,0
12.0187,8.195,19.1576,0,8.9579,1,1.589,2,116.1425,20.2961,0
23.463,12.8365,0.4841,1,44.6379,5,1.3922,1,53.8792,17.362,0
7.7849,10.216,15.2102,0,74.3301,1,1.9106,2,16.3818,24.1,0
9.6912,12.4388,4.8202,1,47.8827,5,2.2404,1,16.8594,22.7154,0
9.438,8.0728,22.3708,1,44.2715,6,0.92,2,61.3838,17.902,0
11.8282,12.9609,25.3963,1,9.2851,4,1.5231,2,20.4765,9.9205,0
12.4716,12.0765,19.5965,1,49.9511,7,1.1652,0,89.3417,11.6533,0
17.4344,13.2413,11.5597,1,38.0282,0,0.9628,0,105.4379,14.3888,0
8.4557,10.896,17.7191,1,82.5422,0,2.2836,1,112.0948,11.3358,0
24.6795,13.1734,26.2666,1,22.5327,7,1.8373,0,82.4121,11.6589,0
19.4824,10.1707,30.155,1,55.366,0,1.923,2,55.7253,12.6353,0
14.4778,8.5235,10.9414,1,33.7402,6,1.5085,1,55.9586,19.1993,0
7.3249,8.8255,19.6672,1,47.7292,6,1.1644,0,82.0635,24.6314,0
6.4282,8.8686,3.7241,1,10.5409,1,1.7046,0,79.7145,20.9259,0
22.2203,9.1927,25.2595,0,49.9364,1,2.119,1,69.0722,8.4902,0
19.6233,12.4719,6.3169,1,48.2434,6,0.8099,1,52.9769,13.0544,0
15.9981,8.3462,22.2344,1,34.8822,2,1.161,2,73.6929,18.3476,0
21.7486,9.1827,13.1001,1,83.0345,1,1.7909,0,46.4,11.5717,0
3.3362,9.8521,1.5009,0,0.8187,29,11.6836,4,4.7052,67.0399,1
14.6677,8.7683,17.3923,1,57.8245,1,1.1554,2,18.1337,10.1029,0
20.2541,8.044,35.8074,1,81.8059,3,2.4103,0,79.4145,23.4552,0
9.4131,13.0026,37.8331,0,12.8458,7,2.2578,0,21.1373,8.5661,0
0.572,9.6753,1.5009,1,1.9422,59,11.6501,12,4.2716,55.1671,1
16.5417,9.5526,25.797,0,11.6303,3,2.0646,1,32.7336,14.6076,0
20.9378,10.9209,9.9782,1,63.0137,2,1.7301,0,57.2753,17.5006,0
12.5956,8.083,10.219,1,87.6633,3,2.2265,2,61.7714,22.7312,0
18.3141,10.9742,38.5004,1,39.3634,5,0.8803,2,67.4832,9.2742,0
6.4286,11.4683,4.7546,1,34.4811,1,1.8148,2,53.1351,10.6868,0
3.8837,9.7458,1.5009,0,3.1076,21,9.3167,11,3.3479,35.7816,1
13.137,11.152,34.3569,1,48.6515,2,1.9365,2,112.6329,24.645,0
18.6095,12.7245,33.6099,1,33.9059,6,0.9675,2,95.1281,22.9036,0
23.5068,9.7039,28.7246,0,47.5627,4,2.2802,1,65.6128,24.4324,0
10.1339,13.0605,3.7901,1,55.853,2,2.4359,0,79.3455,10.3786,0
6.298,12.7723,1.2775,1,45.7559,7,2.0169,0,30.4491,9.0549,0
18.1217,10.1933,5.1073,1,47.6988,1,1.263,1,95.0099,19.5561,0
5.8671,8.5566,16.5408,1,24.4269,3,1.8566,2,41.6435,24.6093,0
3.3531,9.6977,1.5009,0,3.9088,49,4.5371,17,0.9507,48.914,1
24.6293,9.2365,4.9004,1,17.4663,3,1.0795,1,35.5111,24.9057,0
14.0651,9.5145,17.503,1,59.7204,0,1.9054,2,105.4173,12.7502,0
24.2456,10.7661,16.795,1,57.0544,1,2.2163,1,87.4288,16.4123,0
11.0215,10.0323,7.3673,1,12.0025,1,2.2983,2,96.7832,18.4311,0
17.7953,9.4469,31.6535,1,72.6133,4,0.9168,0,64.0313,16.7221,0
24.6459,13.0762,18.0075,1,82.6971,1,2.4359,0,40.7533,14.6632,0
13.8921,9.9386,15.0894,1,61.1818,4,2.2812,2,73.5032,24.0628,0
3.4595,9.6028,1.5009,1,2.6131,55,10.5658,8,3.501,58.8063,1
9.6865,11.9262,4.975,1,12.6494,2,1.3477,1,95.68,22.075,0
23.0487,12.3502,26.9618,1,16.2875,6,2.3807,0,71.2162,9.6057,0
3.126,9.7641,1.5009,0,1.0806,46,10.5001,18,3.9421,69.425,1
0.9486,9.8875,1.5009,1,0.9794,20,6.3605,17,0.0106,41.6199,1
2.0979,9.7631,1.5009,0,2.2178,39,7.374,6,2.8949,66.8117,1
9.6325,12.4901,4.3255,0,49.0518,1,1.5736,1,18.8837,10.875,0
7.0004,9.2309,39.4987,1,63.8877,5,1.5212,2,26.9909,9.3135,0
5.112,12.644,19.9529,1,14.9259,6,2.338,0,70.6175,14.5638,0
23.5293,9.9206,3.6131,1,62.0883,7,1.0979,2,16.6874,17.4709,0
7.4136,13.2359,25.5981,1,15.8502,7,1.1135,0,52.2166,18.468,0
10.339,11.9163,19.0393,1,69.4167,6,1.4687,2,80.0367,11.149,0
15.5671,11.909,8.7871,1,72.5055,6,1.5259,0,65.6129,16.7162,0
12.0676,12.9849,26.8276,0,35.0137,3,1.4585,2,46.8198,18.0009,0
9.5778,12.1078,7.2516,1,17.9872,4,1.6554,1,110.3085,24.9927,0
24.582,9.0777,39.2235,1,61.7752,1,1.5453,0,72.2903,15.6795,0
22.8736,8.2312,22.2124,1,35.2091,0,1.9837,1,32.0476,11.5193,0
21.3109,10.8296,19.815,1,40.0035,2,1.2957,0,23.3476,23.714,0
23.8828,10.4154,7.9439,1,88.6923,7,2.214,2,36.2042,14.0611,0
15.1766,8.2136,24.6093,1,19.3318,3,1.9163,0,74.2687,14.2101,0
23.0202,11.9335,16.6529,1,39.4568,6,1.9988,0,35.3234,12.7534,0
12.1646,9.3056,16.0297,1,31.321,4,0.9169,2,20.8866,13.002,0
21.3961,10.9531,27.3582,1,34.2091,4,1.5486,1,23.2294,20.7695,0
16.6155,9.2874,1.3821,1,89.7301,7,1.1714,2,91.448,17.65,0
16.5241,8.0973,39.5439,1,70.8627,5,2.2705,1,105.7224,17.3921,0
21.8062,8.2725,11.8702,1,75.4587,7,1.0881,2,84.2094,15.0956,0
10.6895,9.0825,12.3389,1,34.2309,0,2.4338,1,115.2089,16.2033,0
22.6042,8.6256,27.6315,1,42.9172,1,2.3366,0,83.8787,13.3235,0
8.839,9.1265,6.2471,1,82.7543,7,1.5608,0,58.9541,15.0538,0
24.7209,12.5933,7.9815,1,54.9245,4,0.9398,0,53.82,18.8732,0
10.6709,10.7136,31.3263,0,53.4023,6,1.3468,1,51.2912,12.3919,0
11.4751,9.5269,36.3224,0,44.6366,4,1.3973,0,102.2922,23.506,0
20.4826,8.6327,14.4485,1,32.4379,5,1.406,0,94.9279,12.5251,0
17.3394,9.6307,15.9342,1,28.6745,0,1.7504,0,34.8375,19.1385,0
18.8294,12.4375,28.1543,1,29.3331,4,1.3032,0,111.1725,14.2364,0
21.9105,11.6964,9.726,1,47.6388,7,2.0504,2,42.7565,22.8703,0
5.1708,9.2271,2.3622,1,79.3528,3,1.1545,1,54.5587,14.1891,0
23.6043,13.1011,15.4501,1,16.7375,5,1.284,0,58.9213,17.5214,0
24.451,10.5486,6.054,1,30.6195,3,1.3488,0,61.5854,11.0683,0
19.3833,9.5883,6.86,1,79.1592,4,2.2101,1,46.3335,17.5556,0
10.4888,12.234,31.6294,1,80.457,7,0.8532,2,49.6769,19.3492,0
7.5462,12.2629,16.7159,1,27.5952,0,2.2296,1,103.6305,12.924,0
23.9263,10.7795,34.336,1,14.0204,2,1.1671,1,18.1468,16.1137,0
9.5055,9.6638,36.9822,0,77.2017,2,1.8488,1,66.0815,16.5317,0
9.2465,10.402,11.4495,1,49.8346,1,1.7975,2,43.421,17.8023,0
15.2249,9.9251,6.1079,1,42.8679,6,2.4827,2,93.9419,12.9682,0
7.3275,13.1299,6.7224,1,44.3105,6,1.9034,2,24.0624,17.6944,0
16.7435,13.3183,35.6061,1,86.7593,6,2.1677,1,15.5285,21.6576,0
15.7367,8.8543,14.6178,1,58.0023,3,2.1521,1,32.1743,17.2292,0
13.0032,10.9913,22.03,1,45.6089,7,1.9935,2,68.3605,13.5325,0
1.3959,9.8245,1.5009,0,3.5981,54,8.5305,17,1.8801,36.1089,1
3.7435,9.6156,1.5009,0,1.4104,33,5.2903,8,3.5336,64.3468,1
6.7996,8.3469,26.4264,1,76.741,4,2.2881,0,114.1666,24.6401,0
21.4954,9.6049,3.9571,1,68.8558,2,1.83,0,55.4037,14.8594,0
6.4555,13.4423,20.6299,1,65.5135,2,1.9147,2,58.9651,20.4759,0
0.5387,9.6221,1.5009,0,2.7299,46,5.5657,16,0.7422,43.2429,1
22.1841,11.0964,29.1329,1,69.0623,2,1.0104,2,61.8655,23.1168,0
11.612,9.0843,11.8465,1,32.3123,2,2.2263,1,26.113,15.669,0
16.4207,12.8849,0.6799,0,48.7328,2,1.1058,2,94.1247,13.5312,0
5.2768,11.2064,0.214,1,14.0831,7,2.0679,0,29.39,23.2688,0
20.104,11.2143,1.439,0,61.9898,4,1.686,0,61.1919,14.2512,0
16.5701,13.4562,11.9951,0,60.3782,1,1.6996,1,43.5573,11.475,0
23.6912,10.9594,26.467,1,63.1908,0,0.8445,0,30.7662,14.1527,0
1.2698,9.6361,1.5009,0,2.7137,53,8.9603,7,3.2252,45.6193,1
11.3413,9.1398,8.5668,1,26.018,2,1.2819,1,31.6907,23.1759,0
10.36,12.1104,2.4171,1,64.258,3,2.351,0,39.0102,9.3565,0
19.5879,10.8923,17.3248,1,59.6747,3,2.1927,1,38.4656,20.2663,0
6.4659,8.634,16.3871,1,68.984,0,1.1591,1,111.8718,12.6075,0
14.3632,12.184,39.2554,1,37.0936,3,1.019,2,46.2214,18.9216,0
14.9148,10.2121,6.0734,1,61.8466,1,1.3216,2,66.0799,17.4967,0
6.5954,12.4603,4.6727,1,22.0011,0,1.6419,1,30.1776,12.9508,0
23.5677,11.6561,25.5457,1,46.1259,2,1.407,0,81.1279,19.9029,0
21.521,10.9345,32.4908,1,60.1486,6,1.8176,1,47.1526,24.1712,0
22.5219,9.8574,10.988,1,15.1393,1,1.8275,1,99.6085,15.3406,0
12.8514,12.8616,38.3385,1,8.7867,6,2.329,0,15.1691,23.8512,0
5.6871,8.4162,5.0334,1,14.5373,2,1.282,1,76.2306,15.5475,0
8.4688,8.9801,9.6655,1,34.3396,0,1.4387,0,40.0671,11.1771,0
13.7737,10.5956,0.1338,1,16.8576,6,2.0815,0,103.5926,10.41,0
18.9955,12.3607,2.8995,1,73.8434,2,1.5153,0,104.2239,20.4802,0
8.0533,10.6681,5.6749,1,65.4103,2,1.76,1,53.3972,20.8766,0
14.9537,11.6012,35.214,1,78.5565,6,2.4322,0,19.9367,14.465,0
19.8902,8.3138,29.6133,1,34.019,6,2.4087,0,55.0701,13.672,0
15.0952,9.8545,14.6031,1,37.6077,2,2.4238,1,49.0792,8.757,0
17.5171,10.5861,14.0148,0,53.6534,0,1.7156,2,20.1737,20.0229,0
24.3736,11.8647,37.1611,1,20.848,0,1.1969,1,76.6031,16.9518,0
8.8939,13.1397,20.106,1,77.1586,6,1.9515,1,21.2053,11.5593,0
18.9134,9.5931,17.9771,1,25.892,5,1.4311,2,94.559,24.3326,0
7.9121,9.6062,28.6868,0,20.0739,1,1.9132,0,89.0602,8.4542,0
19.6002,12.4717,30.5487,1,70.1176,3,1.5023,0,48.9982,22.4004,0
17.7004,8.6031,7.2956,1,29.2771,0,0.8626,0,102.7298,9.6069,0
3.9108,9.8591,1.5009,1,2.5147,48,8.5259,19,4.5577,40.4106,1
19.3223,9.7751,7.7532,1,66.421,3,1.9622,0,65.8107,14.8246,0
2.0727,9.6056,1.5009,0,3.9695,34,7.7711,7,0.8026,56.1864,1
